Factor,Target,Quantile,Trades,Average_Future_Return,Median_Future_Return,Win_Rate,Std_Future_Return,Min_Future_Return,Max_Future_Return,Average_Future_Return_Pct,Median_Future_Return_Pct,Win_Rate_Pct
Return_3D,Future_Return_1D,2,16873,0.00037067061901046363,0.0005696928321781,0.5202394357849819,0.014349238387913615,-0.1117039308351921,0.1117360071482391,0.03706706190104636,0.05696928321781,52.02394357849819
Return_3D,Future_Return_1D,3,16873,0.0002642993843475845,0.0004735371121373,0.5174539204646477,0.013303970444316963,-0.1071172213137221,0.096211721024459,0.026429938434758448,0.04735371121373,51.745392046464765
Return_3D,Future_Return_1D,4,16873,8.110491076004998e-05,0.0003650081795056,0.5111124281396313,0.01401741608568183,-0.1246763134896399,0.1535825164889992,0.008110491076004998,0.03650081795056,51.11124281396313
Return_3D,Future_Return_1D,5,16873,-0.00015089779659118358,0.0,0.49925917145735793,0.017973821783027838,-0.1260493714132426,0.1621927744588069,-0.015089779659118358,0.0,49.925917145735795
Return_3D,Future_Return_3D,1,16873,0.003289961270517901,0.0028953298079781,0.5401529070112013,0.04210896971049686,-0.3466666821186049,0.6073923617978638,0.3289961270517901,0.28953298079781004,54.015290701120136
Return_3D,Future_Return_3D,2,16873,0.0020111400044397097,0.0022852796681192,0.538315652225449,0.02916497036046517,-0.3451172971949461,0.2436577306110772,0.20111400044397096,0.22852796681192,53.831565222544896
Return_3D,Future_Return_3D,3,16873,0.0016773713978870692,0.0017604835336442,0.5337521484027736,0.02758650308862009,-0.2247026652955853,0.2488196769349404,0.1677371397887069,0.17604835336441998,53.375214840277366
Return_3D,Future_Return_3D,4,16873,0.001269370457546601,0.0015196835198212,0.5289515794464529,0.028696573845191944,-0.2899123281211184,0.3817499257886472,0.1269370457546601,0.15196835198212,52.89515794464529
Return_3D,Future_Return_3D,5,16873,0.0011923531352026314,0.0016712489663797,0.5256919338588277,0.036687453157597805,-0.2767678937302569,0.4598156743714217,0.11923531352026313,0.16712489663797,52.56919338588277
Return_3D,Future_Return_5D,1,16873,0.005379087599216587,0.0048807180490246,0.548805784389261,0.05698064140607348,-0.4531223602938753,0.8082123766737199,0.5379087599216588,0.48807180490246005,54.8805784389261
Return_3D,Future_Return_5D,2,16873,0.0030688239361159487,0.0037924800203967,0.5509986368754816,0.03904232075625237,-0.3782020303601848,0.5408639892685674,0.30688239361159486,0.37924800203967,55.09986368754816
Return_3D,Future_Return_5D,3,16873,0.0030204799312639023,0.0033388355683128,0.5511764357257156,0.03667647971444944,-0.2348916539554028,0.4123753660089984,0.30204799312639025,0.33388355683128,55.11764357257156
