Date,Equity,Cash,Open_Positions,Peak,Drawdown_pct
2024-09-04,55911.48327892072,55911.48327892072,0,62177.28532881403,-10.077316847716455
2024-09-05,55911.48327892072,55911.48327892072,0,62177.28532881403,-10.077316847716455
2024-09-06,55911.48327892072,55911.48327892072,0,62177.28532881403,-10.077316847716455
2024-09-09,55911.48327892072,55911.48327892072,0,62177.28532881403,-10.077316847716455
2024-09-10,56209.95226124968,44729.18662313658,1,62177.28532881403,-9.597287877730787
2024-09-11,56465.94617195017,45038.2944810525,1,62177.28532881403,-9.18557175125999
2024-09-12,56786.24399032323,45230.874111898745,1,62177.28532881403,-8.670435368770434
2024-09-13,56954.82952738029,34068.620959980064,2,62177.28532881403,-8.399298512013953
2024-09-16,56725.61587200586,33931.70732753548,2,62177.28532881403,-8.767943836688818
2024-09-17,55593.22534225709,413.7331934649483,5,62177.28532881403,-10.58917247952892
2024-09-18,54401.13225008541,32967.379327403905,2,62177.28532881403,-12.506421014693325
2024-09-19,55679.824142541234,0.0,5,62177.28532881403,-10.449895250189966
2024-09-20,55401.225819850544,7.719939083983263,5,62177.28532881403,-10.897966151351646
2024-09-23,56205.28539722761,0.0,5,62177.28532881403,-9.604793615553508
2024-09-24,57541.33103568405,11247.632434913856,4,62177.28532881403,-7.456025570453139
2024-09-25,58215.69643325514,11472.47364850994,4,62177.28532881403,-6.3714407514073645
2024-09-26,58051.632940366544,35039.99955069819,2,62177.28532881403,-6.635304784745221
2024-09-27,58081.91822969089,46363.94905323268,1,62177.28532881403,-6.586596821436452
2024-09-30,58258.28660725209,34867.4834379498,2,62177.28532881403,-6.302942788249732
2024-10-01,57517.86170459006,46186.88716766835,1,62177.28532881403,-7.493771398322391
2024-10-02,57168.037134767874,45689.35474987341,1,62177.28532881403,-8.056395784337633
2024-10-03,56771.5888206574,56771.5888206574,0,62177.28532881403,-8.69400534225565
2024-10-04,56758.424042747465,45417.27105652592,1,62177.28532881403,-8.715178312159876
2024-10-07,57238.39274618434,45600.82830344783,1,62177.28532881403,-7.943242546713314
2024-10-08,57918.58711925906,46157.89344330526,1,62177.28532881403,-6.849282960865166
2024-10-09,57748.12959201891,46308.4886932746,1,62177.28532881403,-7.123430547622467
2024-10-10,58165.63120125136,46338.225779528715,1,62177.28532881403,-6.451960883058372
2024-10-11,58209.802789055015,46522.345665977344,1,62177.28532881403,-6.3809195251572355
2024-10-14,58481.35048811459,58481.35048811459,0,62177.28532881403,-5.944188172825681
2024-10-15,57938.27405632365,46785.080390491676,1,62177.28532881403,-6.817620373860144
2024-10-16,58415.51329628614,46620.75789780273,1,62177.28532881403,-6.05007441645996
2024-10-17,58293.50702113361,35148.03929599664,2,62177.28532881403,-6.246297642526066
2024-10-18,58186.95048876835,46603.865755742285,1,62177.28532881403,-6.417672979679756
2024-10-21,58654.16255207591,58654.16255207591,0,62177.28532881403,-5.666253774359376
2024-10-22,58654.16255207591,58654.16255207591,0,62177.28532881403,-5.666253774359376
2024-10-23,58654.16255207591,58654.16255207591,0,62177.28532881403,-5.666253774359376
2024-10-24,59399.18974513718,46923.33004166073,1,62177.28532881403,-4.468023280504074
2024-10-25,60406.66491845365,47842.77651926886,1,62177.28532881403,-2.8476965518786423
2024-10-28,59737.61668012889,48066.11278509299,1,62177.28532881403,-3.9237297604476695
2024-10-29,59356.60652482454,47674.512928096905,1,62177.28532881403,-4.536510060020804
2024-10-30,59222.0093760201,47405.07032889178,1,62177.28532881403,-4.752983243262321
2024-10-31,58474.45523501775,47085.80569792486,1,62177.28532881403,-5.955277838545858
2024-11-01,58270.052354604544,46738.761850672774,1,62177.28532881403,-6.284019885311409
2024-11-04,57881.384605291445,46379.55163901144,1,62177.28532881403,-6.909115926828335
2024-11-05,58458.16893290233,46621.446136731305,1,62177.28532881403,-5.981471169485431
2024-11-06,60341.66419043712,48152.50270957813,1,62177.28532881403,-2.952237507104949
2024-11-07,61007.60598534631,48546.514879705355,1,62177.28532881403,-1.8812004050708708
2024-11-08,62916.564472034326,49611.5203469482,1,62916.564472034326,0.0
2024-11-11,64218.160887963655,51275.318823723144,1,64218.160887963655,0.0
2024-11-12,62871.15663033837,50728.468846687436,1,64218.160887963655,-2.097544119918493
2024-11-13,62701.058567337706,50338.91307994513,1,64218.160887963655,-2.362419445914554
2024-11-14,61339.65267994133,49580.73939137208,1,64218.160887963655,-4.482389667066656
2024-11-15,62078.51651228395,49350.42838458289,1,64218.160887963655,-3.3318368917673813
2024-11-18,62694.40803000206,50224.17407986878,1,64218.160887963655,-2.372775608787625
2024-11-19,63319.93610760424,50359.152569061,1,64218.160887963655,-1.398708352807665
2024-11-20,63037.156270681786,50526.732250238405,1,64218.160887963655,-1.8390508244891524
2024-11-21,62772.219288718334,50349.85437750565,1,64218.160887963655,-2.251608546946615
2024-11-22,63644.07794999349,50585.50173314824,1,64218.160887963655,-0.8939573012246904
2024-11-25,63114.10085423253,63114.10085423253,0,64218.160887963655,-1.7192333421962913
2024-11-26,63114.10085423253,63114.10085423253,0,64218.160887963655,-1.7192333421962913
2024-11-27,63114.10085423253,63114.10085423253,0,64218.160887963655,-1.7192333421962913
2024-11-29,63442.17962113302,50491.28068338602,1,64218.160887963655,-1.2083517436515034
2024-12-02,64034.23266966672,51101.13191706345,1,64218.160887963655,-0.2864115318061189
2024-12-03,63816.15242310772,63816.15242310772,0,64218.160887963655,-0.6260043254077141
2024-12-04,63816.15242310772,63816.15242310772,0,64218.160887963655,-0.6260043254077141
2024-12-05,64144.239475101596,51052.92193848618,1,64218.160887963655,-0.11510982538260883
