Date,Ticker,Episode_ID,Rebound_Date,Prior_Close,Prior_Prior_Close,SMA20,Open,High,Low,Close,SMA50,Prior_Distance_SMA50,Prior_Return_10D,Session,Entry_Date,Entry_Open,Future_Return_1D,Future_Return_3D,Future_Return_5D,Exit_Date_1D,Exit_Date_3D,Exit_Date_5D
2018-04-13,HD,HD:2018-04-12,2018-04-12,173.36000061035156,172.86000061035156,175.30450057983398,174.49000549316406,175.50999450683594,172.22999572753906,172.8000030517578,180.56900115966798,-0.04290265235831414,-0.008010951822441381,70,2018-04-16,174.22999572753906,0.0011478904502468,0.0322562733960296,0.0159559137201854,2018-04-16,2018-04-18,2018-04-20
2018-12-19,HD,HD:2018-12-18,2018-12-18,170.0399932861328,167.97000122070312,172.96400146484376,170.9199981689453,174.9499969482422,166.77000427246094,167.55999755859375,178.48260070800782,-0.05058418612859261,-0.06437774762514437,243,2018-12-20,166.27999877929688,-0.0127495497519299,-0.0489535689764626,0.024296419139888,2018-12-20,2018-12-24,2018-12-27
2018-12-28,HD,HD:2018-12-27,2018-12-27,170.32000732421875,168.27999877929688,171.1605010986328,171.22000122070312,173.1199951171875,168.60000610351562,170.22000122070312,175.18640075683595,-0.03036427048163437,-0.022329368232202662,249,2018-12-31,171.47000122070312,0.0020412089638066,-0.0166793059426785,0.0324837699059699,2018-12-31,2019-01-03,2019-01-07
2019-05-28,HD,HD:2019-05-24,2019-05-24,193.58999633789065,192.0,194.49649963378906,194.3800048828125,196.47000122070312,191.3500061035156,191.5500030517578,196.4831997680664,-0.013789339861421723,-0.005087909774117549,351,2019-05-29,190.27999877929688,-0.0015240345175173,-0.0022597891451533,0.0261194095679375,2019-05-29,2019-05-31,2019-06-04
2021-01-07,HD,HD:2021-01-06,2021-01-06,267.57000732421875,266.04998779296875,267.71950073242186,266.95001220703125,268.7799987792969,266.1700134277344,266.260009765625,271.07559997558593,-0.013643883418583802,-0.012620329286695653,759,2021-01-08,267.3500061035156,0.0065082857477147,0.0335888545492422,0.003702974422195,2021-01-08,2021-01-12,2021-01-14
2022-04-26,HD,HD:2022-04-25,2022-04-25,304.94000244140625,300.1099853515625,305.83499603271486,302.25,307.55999755859375,299.7200012207031,299.9599914550781,317.92479736328124,-0.04386960758441838,-0.019832159688426554,1086,2022-04-27,301.29998779296875,0.0009957461755791,-0.0029870359540232,0.0121473740802946,2022-04-27,2022-04-29,2022-05-03
2022-10-19,HD,HD:2022-10-18,2022-10-18,285.05999755859375,281.260009765625,279.82850036621096,282.4700012207031,282.7699890136719,273.0199890136719,275.489990234375,291.1676007080078,-0.02297078837204236,-0.01554082068635676,1208,2022-10-20,274.94000244140625,-0.0199316612266925,0.0302611742574341,0.0553211294101141,2022-10-20,2022-10-24,2022-10-26
2023-03-22,HD,HD:2023-03-21,2023-03-21,289.42999267578125,289.260009765625,291.09850158691404,290.0899963378906,291.2099914550781,282.45001220703125,282.6099853515625,308.5898010253906,-0.06422310603127757,-0.004368832053386784,1313,2023-03-23,285.260009765625,-0.004732545948606,-0.0139873119798018,-0.0066606756959154,2023-03-23,2023-03-27,2023-03-29
2025-01-13,HD,HD:2025-01-10,2025-01-10,389.8900146484375,387.2000122070313,394.727001953125,389.989990234375,395.8599853515625,387.7000122070313,389.1799926757813,405.51440063476565,-0.03880901526873959,-0.015777249883596522,1767,2025-01-14,390.5899963378906,0.0056069086815826,0.0479786743390209,0.0712767776925009,2025-01-14,2025-01-16,2025-01-21
2025-04-15,HD,HD:2025-04-14,2025-04-14,357.20001220703125,353.8599853515625,356.5749984741211,356.55999755859375,361.44000244140625,353.32000732421875,354.1099853515625,375.9109997558594,-0.05252991486637992,-0.025348517762798117,1831,2025-04-16,351.8399963378906,-0.0166268933731387,-0.0140404800273533,0.0130173292903439,2025-04-16,2025-04-21,2025-04-23
2019-10-16,HON,HON:2019-10-15,2019-10-15,161.75338745117188,161.1009979248047,162.4052848815918,161.72373962402344,162.4453125,160.80445861816406,161.74349975585938,162.92907592773437,-0.007323152907009578,-0.00334975539894089,450,2019-10-17,164.38272094726562,0.0073361276065893,0.0158748929962406,0.0213470062989036,2019-10-17,2019-10-21,2019-10-23
2020-02-06,HON,HON:2020-02-05,2020-02-05,174.8605194091797,173.19000244140625,175.91768493652344,175.9478302001953,175.9478302001953,174.12904357910156,174.3168487548828,175.02954315185548,-0.0010153351132492494,-0.017495108977695573,527,2020-02-07,173.82261657714844,-0.0032414124078194,0.0187660441135819,0.0242821072542764,2020-02-07,2020-02-11,2020-02-13
2022-03-04,HON,HON:2022-03-03,2022-03-03,185.3580780029297,184.29052734375,185.48954315185546,183.50962829589844,185.50634765625,182.3926696777344,185.2691192626953,197.55126220703124,-0.06305679326363867,-0.008145572905375986,1050,2022-03-07,184.88360595703125,-0.0260906338546376,-0.0087681854840973,-0.025662953723062,2022-03-07,2022-03-09,2022-03-11
2023-01-27,HON,HON:2023-01-26,2023-01-26,206.9364013671875,204.28729248046875,207.07181854248046,205.49322509765625,207.41085815429688,205.24610900878903,205.73046875,210.15624267578124,-0.01577207336899289,-0.013895410752332138,1276,2023-01-30,204.14891052246097,-0.0036314093702694,0.0009199420917829,-0.018592950513947,2023-01-30,2023-02-01,2023-02-03
2023-02-01,HON,HON:2023-01-31,2023-01-31,206.0764312744141,203.40756225585935,205.96621398925782,205.01876831054688,206.04676818847656,201.46026611328125,204.3367156982422,209.70233673095703,-0.018011890187904944,-0.017715762434777793,1279,2023-02-02,196.6562957763672,0.0423724519743728,0.0255843642029482,0.0164362894761487,2023-02-02,2023-02-06,2023-02-08
2023-03-07,HON,HON:2023-03-06,2023-03-06,194.7683258056641,194.5508575439453,195.43504180908204,195.14393615722656,195.9149475097656,192.5047149658203,193.36468505859375,202.2882110595703,-0.03900362225688525,-0.021745583160734272,1302,2023-03-08,194.01707458496097,-0.0036172730964113,-0.0150295282704355,-0.0168636463267344,2023-03-08,2023-03-10,2023-03-14
2024-04-30,HON,HON:2024-04-29,2024-04-29,191.53602600097656,191.21971130371097,192.55315628051758,191.75347900390625,193.5821533203125,190.1027374267578,190.5080108642578,195.5800521850586,-0.021116411433611648,-0.0013914086680225646,1591,2024-05-01,189.75677490234375,0.0173464727120675,0.0200031360818275,0.0254205968204954,2024-05-01,2024-05-03,2024-05-07
2025-01-17,HON,HON:2025-01-16,2025-01-16,220.1226043701172,217.0089111328125,221.77038116455077,224.22476196289065,224.25440979003903,219.7272186279297,220.0138702392578,223.6063671875,-0.014269152448644906,-0.01416616074130339,1771,2025-01-21,220.7947540283203,0.0076107091877299,0.0102521042667227,0.010475946621995,2025-01-21,2025-01-23,2025-01-27
2025-01-22,HON,HON:2025-01-21,2025-01-21,222.47515869140625,220.0138702392578,221.4945976257324,221.41749572753903,221.9512634277344,220.07318115234375,220.5179901123047,224.06066833496095,-0.006489807399326253,-0.006401225999832061,1773,2025-01-23,220.87384033203125,0.0098903724082892,0.0101141346143482,-0.0107406549745675,2025-01-23,2025-01-27,2025-01-29
2025-03-18,HON,HON:2025-03-17,2025-03-17,207.9940643310547,207.0550079345703,208.2214096069336,207.9841766357422,209.0714874267578,206.42239379882812,207.3218994140625,212.58867309570311,-0.023046291721155243,-0.007546479920854776,1811,2025-03-19,207.8655548095703,-0.0077987608456105,-0.000808358004818,0.0087023277436586,2025-03-19,2025-03-21,2025-03-25
2025-03-21,HON,HON:2025-03-20,2025-03-20,208.45864868164065,206.2444610595703,208.00196914672853,206.71893310546875,209.01219177246097,206.3729705810547,207.6975250244141,211.81311889648438,-0.01680139449284246,-0.0017513408703538902,1814,2025-03-24,209.1999969482422,0.0009922589361108,0.0069930039326393,-0.006142537952409,2025-03-24,2025-03-26,2025-03-28
2025-10-01,HON,HON:2025-09-30,2025-09-30,208.07313537597656,206.86720275878903,208.74183731079103,208.07313537597656,210.33673095703125,207.5690155029297,207.75682067871097,214.10162475585938,-0.0305204279782183,-0.0021331927157517416,1947,2025-10-02,208.07313537597656,0.0024228013488427,-0.0071258431826096,-0.0030878653791308,2025-10-02,2025-10-06,2025-10-08
2025-10-15,HON,HON:2025-10-14,2025-10-14,206.20492553710935,200.57064819335935,205.57131805419922,206.3729705810547,206.99571228027344,199.76998901367188,200.16537475585935,210.70504119873047,-0.023058657788113446,-0.00897862107711056,1957,2025-10-16,201.35153198242188,-0.0026018178244034,0.011438434759492,0.0142857099553235,2025-10-16,2025-10-20,2025-10-22
2018-04-06,JNJ,JNJ:2018-04-05,2018-04-05,130.7100067138672,130.41000366210938,129.86450157165527,130.22000122070312,130.63999938964844,126.41000366210938,128.10000610351562,131.68740036010743,-0.009523559463382347,-0.003658782823435347,65,2018-04-09,128.64999389648438,0.0064516274421475,0.0076176528007974,0.0153128745757131,2018-04-09,2018-04-11,2018-04-13
2018-04-30,JNJ,JNJ:2018-04-27,2018-04-27,128.27000427246094,128.00999450683594,128.73800048828124,128.86000061035156,128.97999572753906,126.48999786376952,126.48999786376952,129.58340042114258,-0.010859158299912575,-0.017991049858930408,81,2018-05-01,126.31999969482422,-0.0024540655426114,-0.0260449724784328,-0.0216118062343967,2018-05-01,2018-05-03,2018-05-07
2018-06-29,JNJ,JNJ:2018-06-28,2018-06-28,122.0,121.61000061035156,122.32849960327148,122.23999786376952,123.18000030517578,121.19000244140624,121.33999633789062,123.4897999572754,-0.013056774235583046,-0.0033494293754056104,124,2018-07-02,121.33999633789062,0.0019779586320056,0.0301632089382755,0.0388166050438258,2018-07-02,2018-07-05,2018-07-09
2020-09-29,JNJ,JNJ:2020-09-28,2020-09-28,147.11000061035156,145.66000366210938,147.7690002441406,147.60000610351562,147.9199981689453,146.05999755859375,147.05999755859375,148.72439971923828,-0.011192720836636916,-0.008358648076487563,690,2020-09-30,147.4499969482422,0.0096982567932657,-0.0082061138021105,-0.0080705491084137,2020-09-30,2020-10-02,2020-10-06
2021-06-28,JNJ,JNJ:2021-06-25,2021-06-25,164.2100067138672,163.3699951171875,164.63899917602538,164.44000244140625,165.07000732421875,163.52000427246094,164.02000427246094,166.39960021972655,-0.012947473775050011,-0.004546556555983461,877,2021-06-29,164.0,0.0001829193859566,0.0119512604504097,0.0242073245164824,2021-06-29,2021-07-01,2021-07-06
2022-06-08,JNJ,JNJ:2022-06-07,2022-06-07,178.33999633789062,176.39999389648438,177.90049972534183,178.10000610351562,179.4499969482422,176.8000030517578,177.27999877929688,179.24339904785157,-0.005101145497916959,-0.0061302167217414105,1116,2022-06-09,177.2100067138672,-0.019750577661516,-0.0361153936730404,-0.0407426270930677,2022-06-09,2022-06-13,2022-06-15
2022-08-01,JNJ,JNJ:2022-07-29,2022-07-29,174.52000427246094,174.1999969482422,174.94000015258788,174.1699981689453,175.16000366210938,173.5399932861328,173.91000366210938,175.84260009765626,-0.007700926068632596,-0.020815752364992557,1152,2022-08-02,175.00999450683594,-0.0119421541825658,-0.0183989561840558,-0.0274841306757819,2022-08-02,2022-08-04,2022-08-08
2022-10-12,JNJ,JNJ:2022-10-11,2022-10-11,162.72999572753906,160.41000366210938,164.34349975585937,162.94000244140625,164.8800048828125,162.5,162.69000244140625,165.61399993896484,-0.01862640336310306,-0.013398852195678046,1203,2022-10-13,160.88999938964844,0.0264776836534068,0.0354279132939627,0.0236186404759368,2022-10-13,2022-10-17,2022-10-19
2023-09-14,JNJ,JNJ:2023-09-13,2023-09-13,163.99000549316406,163.5800018310547,164.1739990234375,164.67999267578125,165.27000427246094,163.44000244140625,163.74000549316406,166.1836001586914,-0.013089366032774219,-0.0019474899286976433,1434,2023-09-15,163.97999572753906,-0.0154287037761642,-0.0108549751535207,-0.0141480188186153,2023-09-15,2023-09-19,2023-09-21
2024-07-08,JNJ,JNJ:2024-07-05,2024-07-05,146.47999572753906,145.69000244140625,146.5354995727539,146.39999389648438,147.22000122070312,145.25,145.47999572753906,147.9406005859375,-0.010281003129574806,-0.008796880920937777,1637,2024-07-09,145.6699981689453,0.0094735010651403,0.0276652627854292,0.0245074989297269,2024-07-09,2024-07-11,2024-07-15
2024-11-22,JNJ,JNJ:2024-11-21,2024-11-21,155.5,153.11000061035156,156.36500091552733,155.89999389648438,157.1199951171875,154.11000061035156,155.1699981689453,160.19980072021485,-0.0305897307129116,-0.007847864231919632,1735,2024-11-25,155.1699981689453,0.0039311762425067,0.0014822177627962,-0.0023844500970133,2024-11-25,2024-11-27,2024-12-02
2025-05-21,JNJ,JNJ:2025-05-20,2025-05-20,153.66000366210938,152.49000549316406,153.6760009765625,153.19000244140625,154.42999267578125,153.0,153.17999267578125,156.41400115966798,-0.01919731731986085,-0.005243720801403007,1856,2025-05-22,152.64999389648438,-0.0002619933686989,0.0039306002457,0.0060924203849033,2025-05-22,2025-05-27,2025-05-29
2025-05-28,JNJ,JNJ:2025-05-27,2025-05-27,153.25,152.94000244140625,153.1990005493164,153.27999877929688,153.63999938964844,151.92999267578125,152.42999267578125,155.60880096435548,-0.01647446055631796,-0.0057739677771674325,1860,2025-05-29,151.75,0.0120593201387457,0.0240526780657948,0.0096869932171539,2025-05-29,2025-06-02,2025-06-04
2020-05-19,JPM,JPM:2020-05-18,2020-05-18,90.4499969482422,85.9000015258789,90.90549926757812,90.05000305175781,91.1999969482422,88.58999633789062,88.66999816894531,91.0868002319336,-0.00803011296713596,-0.01834168062297714,598,2020-05-20,90.70999908447266,0.0068349989288905,-0.0136699137502448,0.1175174045827336,2020-05-20,2020-05-22,2020-05-27
2021-07-16,JPM,JPM:2021-07-15,2021-07-15,155.4600067138672,155.1199951171875,153.6604995727539,155.9600067138672,156.27999877929688,151.02000427246094,151.91000366210938,158.50160003662108,-0.01988347378342914,-0.0005142508404155643,890,2021-07-19,148.5500030517578,-0.0106361615523102,0.0290137830363561,0.014069311982191,2021-07-19,2021-07-21,2021-07-23
2021-07-30,JPM,JPM:2021-07-29,2021-07-29,153.0,151.6999969482422,152.8284996032715,152.5800018310547,153.6699981689453,151.1999969482422,151.77999877929688,156.4597998046875,-0.023277903896946284,-0.015824048678931057,900,2021-08-02,152.02999877929688,-0.0056567823275459,-0.0051962987073337,0.0359797491588746,2021-08-02,2021-08-04,2021-08-06
2021-12-08,JPM,JPM:2021-12-07,2021-12-07,162.57000732421875,160.16000366210938,163.24300079345704,162.66000366210938,163.27000427246094,160.1699981689453,160.7100067138672,166.22580047607423,-0.022624425223814137,-0.010830536739838914,991,2021-12-09,159.64999389648438,0.0050736789749457,-0.0108361778495323,-0.0107108770463647,2021-12-09,2021-12-13,2021-12-15
2022-07-08,JPM,JPM:2022-07-07,2022-07-07,114.72000122070312,111.88999938964844,115.33900032043456,115.16000366210938,115.6500015258789,113.61000061035156,114.36000061035156,120.64659988403321,-0.05048674632672023,-0.00399374095549454,1136,2022-07-11,113.5500030517578,-0.0060766395672551,-0.0144429708989166,-0.0052840694618223,2022-07-11,2022-07-13,2022-07-15
2023-09-29,JPM,JPM:2023-09-28,2023-09-28,147.58999633789062,145.77999877929688,146.43949966430665,148.60000610351562,148.75999450683594,144.86000061035156,145.02000427246094,150.16619995117188,-0.018610451114261628,-0.01112230259369762,1445,2023-10-02,144.8300018310547,-0.0073189086873743,-0.0102188476753972,0.001864284119639,2023-10-02,2023-10-04,2023-10-06
2025-04-14,JPM,JPM:2025-04-11,2025-04-11,236.1999969482422,227.11000061035156,236.667000579834,237.1000061035156,239.77999877929688,233.6300048828125,234.72000122070312,249.78239898681642,-0.05683733775314104,-0.02738319533926148,1830,2025-04-15,236.1000061035156,-0.0125794203469904,-0.0175349397823958,-0.0021601429582402,2025-04-15,2025-04-17,2025-04-22
2025-11-20,JPM,JPM:2025-11-19,2025-11-19,303.2699890136719,299.4100036621094,308.06849975585936,306.3399963378906,309.9200134277344,298.1600036621094,298.3800048828125,307.61819946289063,-0.014595087215864666,-0.02698281525839774,1983,2025-11-21,301.2900085449219,-0.0108533951956871,0.005675566419665,0.0391316595073409,2025-11-21,2025-11-25,2025-11-28
2019-01-14,KO,KO:2019-01-11,2019-01-11,47.34000015258789,47.06999969482422,47.38400001525879,47.25,47.400001525878906,46.9900016784668,47.150001525878906,48.54120010375976,-0.024938825717748747,-0.003997446488295364,259,2019-01-15,46.88999938964844,0.014502032715443,0.0036255488559486,0.0177010416263285,2019-01-15,2019-01-17,2019-01-22
2020-04-23,KO,KO:2020-04-22,2020-04-22,45.68000030517578,45.380001068115234,45.87649993896484,45.95000076293945,46.099998474121094,44.970001220703125,45.06999969482422,49.808800048828125,-0.08820898832103019,-0.017845582591069387,580,2020-04-24,45.5,-0.0015384548313015,0.0272527841421275,0.0085714151571085,2020-04-24,2020-04-28,2020-04-30
2020-04-30,KO,KO:2020-04-29,2020-04-29,47.119998931884766,46.7400016784668,46.55099983215332,47.0,47.0,45.70000076293945,45.88999938964844,48.4826000213623,-0.033638112833882405,-0.010291990594099243,585,2020-05-01,45.619998931884766,-0.0004384142532211,-0.0048223895474951,-0.022358625200466,2020-05-01,2020-05-05,2020-05-07
2020-05-19,KO,KO:2020-05-18,2020-05-18,44.970001220703125,43.2599983215332,45.253999900817874,45.0099983215332,45.33000183105469,44.25,44.540000915527344,45.38799995422363,-0.01239499648749176,-0.003766020630126432,598,2020-05-20,45.20000076293945,0.0152654560854506,-0.0037611057693159,0.0338495299440648,2020-05-20,2020-05-22,2020-05-27
2020-11-04,KO,KO:2020-11-03,2020-11-03,49.349998474121094,48.619998931884766,49.73299999237061,49.43000030517578,50.209999084472656,49.08000183105469,49.16999816894531,49.70439994812012,-0.006626546073400741,-0.017910478126943463,716,2020-11-05,49.7599983215332,-0.0064308622511697,0.0564710905963798,0.0767685618644486,2020-11-05,2020-11-09,2020-11-11
2021-03-03,KO,KO:2021-03-02,2021-03-02,50.099998474121094,49.900001525878906,49.99699993133545,49.720001220703125,50.560001373291016,49.709999084472656,49.97999954223633,50.4842000579834,-0.008902108832713695,-0.0033817780404719056,796,2021-03-04,50.310001373291016,-0.0073544570956514,0.0264360560535286,0.0224606881847129,2021-03-04,2021-03-08,2021-03-10
