Group,Direction,Horizon,Ticker,N,Action_Mean,Directional_Mean,Directional_Contribution_Sum
B_GAP_DOWN,SHORT,1,NEE,31,-0.00880022400695987,0.00880022400695987,0.272806944215756
B_GAP_DOWN,SHORT,1,NFLX,77,0.003919388957990011,-0.003919388957990011,-0.30179294976523086
B_GAP_DOWN,SHORT,1,NKE,77,0.001962561476325176,-0.001962561476325176,-0.15111723367703855
B_GAP_DOWN,SHORT,1,NVDA,159,0.00368129660503694,-0.00368129660503694,-0.5853261602008735
B_GAP_DOWN,SHORT,1,ORCL,59,-0.0005012533868248574,0.0005012533868248574,0.02957394982266659
B_GAP_DOWN,SHORT,1,PEP,15,-0.00010651579298143569,0.00010651579298143569,0.0015977368947215354
B_GAP_DOWN,SHORT,1,PFE,38,0.003908649462021495,-0.003908649462021495,-0.1485286795568168
B_GAP_DOWN,SHORT,1,PLD,37,0.0023013558477528954,-0.0023013558477528954,-0.08515016636685713
B_GAP_DOWN,SHORT,1,TSLA,222,0.0016187022874523422,-0.0016187022874523422,-0.35935190781441995
B_GAP_DOWN,SHORT,1,UNH,49,0.0012613622237769408,-0.0012613622237769408,-0.0618067489650701
B_GAP_DOWN,SHORT,1,UPS,49,-0.005445319773556452,0.005445319773556452,0.26682066890426615
B_GAP_DOWN,SHORT,1,V,49,0.0027139831298750756,-0.0027139831298750756,-0.13298517336387872
B_GAP_DOWN,SHORT,1,WMT,28,0.006532242888044064,-0.006532242888044064,-0.1829028008652338
B_GAP_DOWN,SHORT,1,XOM,76,-0.00100888906798168,0.00100888906798168,0.07667556916660767
B_GAP_DOWN,SHORT,3,AAPL,78,0.006509012910906345,-0.006509012910906345,-0.5077030070506949
B_GAP_DOWN,SHORT,3,ABBV,39,-0.006046133717684747,0.006046133717684747,0.23579921498970513
B_GAP_DOWN,SHORT,3,ADBE,75,-0.007391486529013644,0.007391486529013644,0.5543614896760233
B_GAP_DOWN,SHORT,3,AMD,161,0.004771062132859023,-0.004771062132859023,-0.7681410033903027
B_GAP_DOWN,SHORT,3,AMT,22,0.015480986872830494,-0.015480986872830494,-0.3405817112022709
B_GAP_DOWN,SHORT,3,AMZN,85,0.009759516046857866,-0.009759516046857866,-0.8295588639829186
B_GAP_DOWN,SHORT,3,AVGO,99,-0.005507082764570584,0.005507082764570584,0.5452011936924878
B_GAP_DOWN,SHORT,3,BA,104,-0.00948507139686744,0.00948507139686744,0.9864474252742137
B_GAP_DOWN,SHORT,3,BAC,73,-0.00256706853668138,0.00256706853668138,0.18739600317774074
B_GAP_DOWN,SHORT,3,BLK,55,-0.0015184605216056225,0.0015184605216056225,0.08351532868830924
B_GAP_DOWN,SHORT,3,CAT,76,0.005162065244763793,-0.005162065244763793,-0.3923169586020483
B_GAP_DOWN,SHORT,3,COP,96,0.0006420182114788264,-0.0006420182114788264,-0.06163374830196733
B_GAP_DOWN,SHORT,3,COST,27,0.006428139060406759,-0.006428139060406759,-0.1735597546309825
B_GAP_DOWN,SHORT,3,CRM,93,0.0010569568479937912,-0.0010569568479937912,-0.09829698686342259
B_GAP_DOWN,SHORT,3,CVX,65,-0.009957162434895422,0.009957162434895422,0.6472155582682024
B_GAP_DOWN,SHORT,3,DIS,53,-0.007730624109354826,0.007730624109354826,0.40972307779580575
B_GAP_DOWN,SHORT,3,DUK,11,-0.016568589435005044,0.016568589435005044,0.1822544837850555
B_GAP_DOWN,SHORT,3,GE,80,-0.007644108652580975,0.007644108652580975,0.611528692206478
B_GAP_DOWN,SHORT,3,GOOGL,64,0.00478520389188474,-0.00478520389188474,-0.30625304908062334
B_GAP_DOWN,SHORT,3,GS,67,-0.0037956730952009832,0.0037956730952009832,0.2543100973784659
B_GAP_DOWN,SHORT,3,HD,44,-0.008230439784716482,0.008230439784716482,0.3621393505275252
